Year,Month,Day,Temp at Recording,Dew Point / Frost Point,Wet Bulb Temp,Surface Temperature,Temperature Range,Temp Max,Temp Min,Specific Humidity,Relative Humidity,Precipitation
1992,2,26,-1.1,-3.19,-2.14,-0.77,2.87,0.36,-2.51,3.05,86.56,0.59
1992,2,27,-0.32,-2.74,-1.52,-0.18,6.09,2.44,-3.65,3.17,84.44,2.98
1992,2,28,-0.42,-2.8,-1.61,-0.47,12.51,5.15,-7.36,3.3,85.38,5.18
1992,2,29,-11.49,-14.76,-13.13,-10.31,4.71,-8.46,-13.17,1.16,77.12,0.44
1992,3,1,-1.8,-3.7,-2.75,-1.95,13.6,4.61,-8.99,3.11,87.94,0.83
1992,3,2,-1.82,-4.77,-3.3,-1.84,12.71,3.84,-8.86,2.81,81.94,0.08
1992,3,3,-2.4,-4.71,-3.56,-2.12,7.43,2.17,-5.26,2.69,86.19,0.03
1992,3,4,0.33,-1.81,-0.74,-0.44,16.88,8.8,-8.07,3.48,86.31,0.01
1992,3,5,3.13,1.85,2.49,3,9.89,9.73,-0.16,4.39,92,0.12
1992,3,6,3.87,1.34,2.6,3.74,9.21,9.65,0.45,4.21,84.31,6.29
1992,3,7,4.78,3.92,4.35,4.54,8.04,9.24,1.2,5.19,93.06,5.15
1992,3,8,4.43,3.49,3.96,4.4,6.46,8.3,1.83,5,93.25,1.46
1992,3,9,5.74,4.54,5.14,5.61,9.7,11.26,1.56,5.37,91.62,1.33
1992,3,10,8.62,6.8,7.71,8.32,14.12,12.64,-1.48,6.41,88.75,6.52
1992,3,11,-7.4,-9.42,-8.41,-6.37,7.85,-3.06,-10.92,1.89,87.75,16.07
1992,3,12,-8.88,-10.6,-9.74,-8,3.22,-7.37,-10.59,1.65,90.06,4.32
1992,3,13,-8.73,-10.42,-9.58,-8,2.85,-7.29,-10.14,1.65,90.44,1.41
1992,3,14,-6.91,-8.42,-7.67,-6.88,2.91,-5.37,-8.27,2.01,92,1.16
1992,3,15,-9.9,-11.53,-10.72,-9.96,4.15,-8.35,-12.51,1.53,90.75,1.11
1992,3,16,-9.44,-11.49,-10.46,-9.56,8.52,-4.38,-12.9,1.53,87.56,0.11
1992,3,17,-2.18,-3.28,-2.73,-2.35,10.28,1.64,-8.64,3.11,93.5,1.95
1992,3,18,-4.42,-7.83,-6.12,-4.65,10.33,0.34,-9.99,2.08,79.25,0.1
1992,3,19,-2.5,-4.63,-3.57,-2.6,8.71,1.79,-6.92,2.75,87.25,0.66
1992,3,20,-4.53,-6.74,-5.64,-4.56,8.48,-0.59,-9.06,2.32,86.25,0.12
1992,3,21,-6.31,-9.03,-7.67,-6.86,5.12,-3.77,-8.89,1.89,82.5,1.15
1992,3,22,-6.11,-8.06,-7.09,-6.11,7.64,-3.09,-10.72,2.08,88.44,4.33
1992,3,23,-6.1,-8.29,-7.2,-6.38,4.55,-4.02,-8.56,2.01,87.19,0.55
1992,3,24,-5.13,-6.73,-5.93,-5.85,8.52,-1.15,-9.67,2.26,91.25,0.21
1992,3,25,0.19,-1.9,-0.85,-0.07,15.88,7.27,-8.6,3.48,87.75,0.44
1992,3,26,2.65,2.35,2.5,2.45,4.91,5.83,0.92,4.58,96.69,16.85
1992,3,27,0.33,-0.24,0.05,0.35,3.56,1.57,-1.99,3.85,95.94,20.62
1992,3,28,-2.81,-4.6,-3.7,-2.49,1.64,-2.05,-3.7,2.75,89,1.36
1992,3,29,-0.95,-3.77,-2.36,-0.84,6.95,2.85,-4.1,2.87,82.81,0.01
1992,3,30,0.11,-2.2,-1.05,-0.02,8.33,4.65,-3.67,3.3,86.12,0.98
1992,3,31,1.83,-2.48,-0.32,1.17,8.1,6.15,-1.95,3.23,75.69,0.01
1992,4,1,0.94,-0.69,0.13,1.07,6.61,4.12,-2.49,3.72,89.31,3.56
1992,4,2,-1.18,-3.73,-2.45,-0.71,3.93,0.84,-3.09,2.93,84.31,0.85
1992,4,3,-0.72,-3.96,-2.35,-0.36,4.41,1.73,-2.67,2.87,80.06,0.4
1992,4,4,0.73,-2.97,-1.12,0.96,9.84,6.05,-3.79,3.11,79.19,0
1992,4,5,0.67,-2.16,-0.74,0.96,7.05,4.3,-2.74,3.3,82.31,0.01
1992,4,6,1.69,-3.29,-0.8,1.23,9.56,6.78,-2.77,2.99,71.5,0.01
1992,4,7,6.72,3.3,5.01,6.64,14.98,14.14,-0.85,5.07,79.56,1.86
1992,4,8,4.24,-0.63,1.8,3.59,10.89,8.75,-2.14,3.78,73.19,0.62
1992,4,9,4.76,1.69,3.23,4.84,11.88,10.7,-1.17,4.46,81.56,0.68
1992,4,10,5.34,1.88,3.62,5.6,9.75,10.96,1.21,4.39,80.44,4.98
1992,4,11,9.54,8.83,9.19,9.45,13.37,14.75,1.38,7.51,95.56,14.19
1992,4,12,2.01,-1.88,0.07,2.54,12.54,9.1,-3.45,3.54,76.69,5.48
1992,4,13,-1.82,-8.17,-4.99,-0.92,8.88,3.16,-5.71,2.01,65.62,0.05
1992,4,14,1.1,-5.43,-2.17,1.39,10.62,7.46,-3.17,2.5,66.31,0.01
1992,4,15,2.05,-3.54,-0.74,1.99,10.04,7.72,-2.32,2.93,70.5,0.03
1992,4,16,2.95,1.64,2.3,3.43,8.14,7.02,-1.13,4.39,91.19,21.93
1992,4,17,4.87,4.15,4.51,5.18,8.88,10.12,1.24,5.31,95.19,7.88
1992,4,18,5.38,3.69,4.54,5.69,10.54,10.97,0.43,5.07,89.69,2.75
1992,4,19,10.49,8.53,9.51,10.51,12.05,16.85,4.8,7.08,88.44,0.56
1992,4,20,11.9,10.01,10.96,11.88,9.83,17.33,7.49,7.81,88.5,0.29
1992,4,21,15.9,14.33,15.11,15.69,8.64,20.13,11.49,10.44,90.69,3.54
1992,4,22,15.45,13.27,14.36,15.26,11.91,20.34,8.43,9.7,87.81,1.08
1992,4,23,10.26,5.87,8.07,10.46,8.33,15.07,6.74,5.86,76.88,1.46
1992,4,24,9.83,8.72,9.28,10.15,5.35,11.95,6.6,7.2,93,7.62
1992,4,25,6.72,4.35,5.53,7.4,6.32,10.54,4.22,5.31,86.19,6.63
1992,4,26,6.16,2.99,4.58,6.39,10.05,11.06,1.01,4.82,82,1.78
1992,4,27,6.31,2.01,4.16,6.33,14.3,13.4,-0.9,4.46,77,0.01
1992,4,28,6.51,0.9,3.7,6.07,12.16,13.13,0.97,4.15,70.31,0
1992,4,29,7.83,1.15,4.49,7.65,17.53,16.19,-1.34,4.27,66.81,0.01
1992,4,30,7.54,5.36,6.44,7.84,8.09,11.05,2.96,5.74,86.56,1.19
1992,5,1,9.24,5.88,7.56,9.76,10.2,14.73,4.54,5.92,82.31,9.14
1992,5,2,16.99,15.37,16.18,16.9,10.43,22.17,11.73,11.35,90.38,20.92
1992,5,3,10.01,5.97,7.99,10.47,10.9,15.19,4.28,5.98,77.69,2.86
1992,5,4,6.57,1.72,4.15,7.35,9.48,12.03,2.56,4.39,74.88,0.43
1992,5,5,6.09,2.98,4.54,6.76,8.93,10.7,1.77,4.76,82.44,1.03
1992,5,6,6.57,1.61,4.09,6.68,11.9,12.94,1.04,4.27,74.25,0.58
1992,5,7,9.95,1.31,5.63,8.87,16.98,17.22,0.23,4.21,60.31,0
1992,5,8,10.43,7.34,8.89,10.85,13.16,16.36,3.2,6.53,82.81,1.89
1992,5,9,13.95,11.2,12.58,14.11,11.26,20.3,9.04,8.48,85.44,1.12
1992,5,10,13.23,11.23,12.23,13.22,9.55,17.75,8.19,8.42,88,0.26
1992,5,11,16.55,12.86,14.71,16.12,12.75,22.51,9.76,9.34,80.75,0
1992,5,12,16.96,12.56,14.76,17.13,12.32,23.54,11.23,9.22,77.38,0.01
1992,5,13,16.17,12.85,14.51,16.48,12.22,23.5,11.28,9.46,82.62,1.47
1992,5,14,10.68,6.31,8.49,11.16,7.33,15.16,7.83,6.04,76.38,0.41
1992,5,15,14.02,8.7,11.37,14.25,17.2,21.27,4.08,7.26,73.56,0.37
1992,5,16,16.5,12.18,14.34,16.83,12.58,22.83,10.26,8.91,78.25,4.26
1992,5,17,18.29,14.67,16.48,18.55,13.2,24.77,11.58,10.62,80.88,2.65
1992,5,18,14.4,10.51,12.45,14.92,11.38,17.69,6.33,8.3,79.56,9.42
1992,5,19,13.25,5.95,9.6,13.8,17.02,21.17,4.15,5.86,66.88,0
1992,5,20,15.98,7.33,11.65,16.11,17.64,25.1,7.47,6.41,62.94,0
1992,5,21,18.05,7.65,12.85,17.08,18.4,26.03,7.63,6.59,55.31,0
1992,5,22,19.19,9.14,14.16,17.68,16.03,25.76,9.73,7.32,54.94,0
1992,5,23,20.23,15.66,17.95,20.41,15.59,27.78,12.19,11.35,77.75,1.83
1992,5,24,7.71,3.48,5.59,8.92,11.66,14.12,2.44,5.13,76.69,4.24
1992,5,25,8.19,1.44,4.81,9.05,13.84,14.99,1.14,4.33,67.12,0
1992,5,26,8.74,6.19,7.47,9.41,7.54,12.55,5.01,6.04,84.75,6.57
1992,5,27,8.1,5.55,6.83,8.63,6.51,11.48,4.97,5.74,84.75,1.52
1992,5,28,10.99,4.4,7.69,10.56,13.26,16.58,3.32,5.25,66.75,0.17
1992,5,29,13.85,5.35,9.6,13.58,16.37,20.9,4.55,5.68,61.94,0
1992,5,30,11.83,9.11,10.47,12.42,6.02,15.4,9.37,7.26,84.44,6.71
1992,5,31,14.36,12.98,13.67,14.71,10.45,20.51,10.08,9.52,92,47.3
1992,6,1,13.48,12.32,12.9,13.85,6.18,16.76,10.58,9.09,92.62,3.81
1992,6,2,15.29,10.74,13.01,15.05,11.95,20.73,8.77,8.18,76.5,0.19
1992,6,3,18.06,10.73,14.39,17.75,15.15,25.15,10,8.18,66,0
1992,6,4,19.29,14.76,17.02,19.44,13.71,25.52,11.81,10.68,77.31,0.59
1992,6,5,16.67,14.8,15.73,17.09,6.32,20.3,13.99,10.68,89.06,4.44
1992,6,6,18.61,15.85,17.23,18.54,8.55,22.99,14.44,11.47,84.69,3.69
1992,6,7,20.2,17.85,19.03,20.33,10.84,25.74,14.9,13,87.19,3.77
1992,6,8,18.87,15.67,17.27,19.14,11.44,23.66,12.23,11.47,82.81,2.93
1992,6,9,14.47,8.76,11.62,14.95,11.39,20.11,8.72,7.14,71,0
1992,6,10,15.34,9.19,12.26,15.12,13.33,21.05,7.73,7.39,69.19,0
1992,6,11,17.62,9.65,13.64,16.19,9.6,22.14,12.54,7.57,61,0
1992,6,12,18.73,11.17,14.95,18.92,16.31,26.46,10.15,8.42,65.44,0
1992,6,13,20.53,13.52,17.03,20.74,13.52,27.02,13.51,9.89,67,0
1992,6,14,19.87,13.31,16.58,20,12.4,25.58,13.18,9.7,68.19,0.23
1992,6,15,14.36,7.9,11.13,15.15,10.36,18.83,8.47,6.77,69.31,0
1992,6,16,15.24,7.6,11.42,15.33,15.76,22.2,6.45,6.59,64.56,0
1992,6,17,20.49,15.08,17.79,20.83,15.12,27.12,12.01,10.93,73.06,0.16
1992,6,18,21.12,16.04,18.58,21.45,12.15,27.6,15.45,11.66,74.12,2.68
1992,6,19,19.14,17.13,18.13,19.59,7.41,22.65,15.26,12.51,88.5,6.91
1992,6,20,12.89,11.07,11.98,13.78,6.18,15.13,8.95,8.42,88.88,1.94
1992,6,21,10.71,6.72,8.72,11.69,8.07,15.05,6.98,6.23,77.88,1.18
1992,6,22,9.4,4.52,6.96,10.29,8.04,13.91,5.87,5.37,73.94,1
1992,6,23,13.4,5.15,9.27,13.89,14.77,20.44,5.67,5.62,62.75,0.06
1992,6,24,14.62,12.25,13.44,15.07,9.05,19.97,10.91,9.16,86.56,10.69
1992,6,25,15.33,9.79,12.56,14.96,9.12,19.95,10.83,7.75,72.31,0.64
1992,6,26,18.06,10.87,14.47,18.02,15.9,25.29,9.39,8.3,67,0.24
1992,6,27,17.67,12.18,14.93,17.93,11.05,23.33,12.28,9.03,73.19,0.95
1992,6,28,17.93,11.85,14.89,18.16,13.41,24.23,10.82,8.79,70.62,0.01
1992,6,29,20.73,12.3,16.51,20.9,16.88,28.98,12.1,9.16,63.75,0
1992,6,30,20.24,14.39,17.32,20.4,12.18,26.73,14.55,10.44,71.25,0.01
1992,7,1,18.12,9.81,13.97,18.62,9.51,23.07,13.56,7.81,62.94,0.02
1992,7,2,17.51,9.66,13.58,18.07,10.7,23.27,12.57,7.63,64.12,0.2
1992,7,3,16.89,14.53,15.71,17.49,7.16,20.26,13.09,10.56,86.12,22.77
1992,7,4,19.15,13.83,16.49,19.34,9.41,24.16,14.75,10.07,74,6.27
1992,7,5,18.69,13.55,16.12,19.04,11.71,24.88,13.17,9.89,73.88,6.22
1992,7,6,16.62,10.64,13.62,16.93,10.42,21.74,11.32,8.12,70.44,0.06
1992,7,7,18.13,11.64,14.89,17.83,12.8,23.78,10.98,8.67,68.19,1.55
1992,7,8,18.38,14.59,16.48,18.76,10.19,23.65,13.46,10.62,80.19,9.38
1992,7,9,22.48,17.3,19.88,22.59,9.11,27.16,18.05,12.7,74.81,7.9
1992,7,10,21.08,16.14,18.61,21.37,11.02,26.66,15.63,11.72,75.88,1.22
1992,7,11,19.87,15.75,17.81,19.99,8.09,23.98,15.89,11.41,78.69,4.26
1992,7,12,21.73,17.42,19.57,22.01,12.85,27.76,14.9,12.82,79.06,5.68
1992,7,13,20.45,16.76,18.61,20.65,6.01,22.37,16.36,12.39,80.62,17.81
1992,7,14,19.52,17.18,18.35,19.99,9.99,25.39,15.39,12.57,86.88,14.03
1992,7,15,17.63,16.3,16.97,18.25,4.3,20.14,15.85,11.78,92.12,16.97
1992,7,16,20.55,15.93,18.24,20.83,14.61,26.78,12.17,11.66,78.12,3.11
1992,7,17,21.95,20.51,21.23,22.22,7.75,26.84,19.09,15.38,92,25.33
1992,7,18,21.27,18.07,19.67,21.51,7.17,25.23,18.05,13.12,83.38,5.2
1992,7,19,20.94,17.12,19.04,21.01,9.15,25.51,16.36,12.33,80.25,3.38
1992,7,20,21.94,17.95,19.95,22.26,11.05,27.44,16.38,13.12,80.31,2.91
1992,7,21,16.65,12.14,14.39,16.95,7.94,20.83,12.89,9.03,76.56,2.94
1992,7,22,17.02,9.52,13.27,16.66,9.83,22.19,12.37,7.51,63.25,0.01
1992,7,23,16.34,15.13,15.73,17.05,6.65,20.33,13.69,10.93,92.62,24.57
1992,7,24,19.08,15.26,17.18,19.4,11.16,24.62,13.46,10.93,80.75,0.18
1992,7,25,20.4,16.65,18.52,20.67,11.77,25.8,14.03,12.02,80.62,1.83
1992,7,26,20.43,18.81,19.62,20.81,5.91,23.7,17.8,13.85,90.88,3.26
1992,7,27,19.08,14.6,16.84,19.52,10,23.69,13.69,10.68,77.75,0.38
1992,7,28,16.8,12.78,14.8,17.33,9.91,21.72,11.81,9.4,78.69,0.61
1992,7,29,17.87,15.68,16.78,18.31,8.31,22.52,14.21,11.35,87.38,5.78
1992,7,30,16.45,10.25,13.35,16.84,12.44,22.13,9.69,7.93,70.56,0.09
1992,7,31,17.04,16.02,16.53,17.53,10.24,23.01,12.77,11.9,93.88,37.34
1992,8,1,17.11,13.03,15.07,17.55,9.5,22.1,12.6,9.52,79.25,1.48
1992,8,2,19.83,14.6,17.22,20.06,10.65,25.29,14.64,10.5,73.62,0.27
1992,8,3,19.9,15.97,17.94,19.98,10.45,25.5,15.05,11.54,79.88,7.7
1992,8,4,16.85,14.6,15.73,17.35,8.1,20.85,12.75,10.62,87.62,3.84
1992,8,5,16.44,11.38,13.91,16.94,8.86,21.13,12.28,8.48,74.88,0.11
1992,8,6,18.58,10.44,14.51,17.89,14.55,25.26,10.72,7.93,62.88,0
1992,8,7,19.31,12.51,15.91,19.35,14.63,26.2,11.57,9.16,67.25,1.4
1992,8,8,19.89,15.69,17.79,20.22,9.76,24.96,15.19,11.35,78.06,4.56
1992,8,9,21.45,18.16,19.81,21.15,7.08,25.4,18.32,13.24,82.5,3.26
1992,8,10,21.42,17.48,19.45,21.53,10.54,26.69,16.15,12.7,79.69,1.62
1992,8,11,20.02,16.12,18.07,20.4,10.53,24.17,13.63,11.78,80.62,5.22
1992,8,12,15.17,9.96,12.56,15.56,8.67,19.81,11.14,7.75,72.75,1.04
1992,8,13,13.7,12.43,13.06,14.26,5.9,16.04,10.14,9.16,92.06,7.68
1992,8,14,15.55,13.17,14.36,15.9,7.74,20.15,12.41,9.52,86.75,1.99
1992,8,15,16.29,13.57,14.93,16.3,9.29,20.33,11.05,9.77,84.94,0.54
1992,8,16,16.81,14.83,15.82,17.21,7.88,21.21,13.33,10.62,89,1.87
1992,8,17,18.23,15.58,16.9,18.08,9.31,23.22,13.9,11.17,85.12,2.09
1992,8,18,18.22,14.4,16.31,17.41,7.34,21.57,14.23,10.38,79.31,1.82
1992,8,19,17.61,11.71,14.66,17.93,7.56,21.9,14.34,8.73,70.56,0.39
1992,8,20,14.3,9.05,11.68,14.44,9.06,18.93,9.87,7.26,72.88,0.01
1992,8,21,16.38,9.15,12.77,15.8,14.92,23.32,8.4,7.26,66,0
1992,8,22,18.93,10.67,14.8,18.06,16.38,27.69,11.3,8.06,62.69,0
1992,8,23,20.99,12.42,16.7,20.93,18.74,31.12,12.37,9.09,64.12,0
1992,8,24,22.34,16.31,19.33,22.23,12.66,28.52,15.87,11.72,70.44,1.15
1992,8,25,23.44,19.81,21.62,23.4,10.59,29.25,18.65,14.59,81.94,1.47
1992,8,26,24.4,19.26,21.83,23.97,11.69,30.51,18.82,14.1,75.31,2.09
1992,8,27,24.11,19.2,21.65,23.89,12.45,31.3,18.86,14.1,76.56,7.84
1992,8,28,23.06,19.96,21.51,23.28,9.77,28.59,18.82,14.95,84.31,38.18
1992,8,29,15.4,10.31,12.86,16.2,5.81,17.95,12.14,8,73.06,2.83
1992,8,30,18.6,13.48,16.04,19.01,13.02,25.08,12.06,9.95,73.81,2.23
1992,8,31,16.74,11.26,14,17.23,5.79,19.5,13.71,8.48,71.12,0.17
1992,9,1,14.34,8.48,11.41,14.48,8.6,18.51,9.91,6.96,70,0.21
1992,9,2,16.28,10.51,13.4,16.31,15.48,24.19,8.71,8,72.12,0.34
1992,9,3,18.94,18.33,18.63,19.1,7.12,21.55,14.43,13.49,96.19,17.25
1992,9,4,17.96,13.39,15.67,18.01,10.59,22.89,12.3,9.77,77.44,0.34
1992,9,5,19.18,14.73,16.95,19.37,16.01,26.93,10.92,10.68,77.69,0.01
1992,9,6,18.69,15.59,17.14,18.95,6.29,22.38,16.09,11.11,82.69,0.13
1992,9,7,21.13,16.81,18.98,21.23,10.3,26.83,16.54,12.08,77.44,0.52
1992,9,8,21.64,17.94,19.8,21.69,12.55,27,14.45,13.06,80.62,2.4
1992,9,9,17.69,11.72,14.7,17.98,13.02,23.96,10.94,8.73,71.69,0.38
1992,9,10,19.64,16.49,18.06,19.94,15.93,28.55,12.62,12.15,83.75,19.21
1992,9,11,13.32,8.96,11.14,14,10.34,18.06,7.73,7.26,77.44,0.13
1992,9,12,11.69,5.33,8.51,11.66,12.31,17.9,5.58,5.62,68.75,0
1992,9,13,14.61,7.19,10.9,14.82,15.97,22.59,6.62,6.35,65.19,0
1992,9,14,16.43,10.46,13.44,16.74,14.45,23.74,9.29,8,69.88,0
1992,9,15,20.07,13.96,17.01,19.73,14.48,27.33,12.86,10.07,69.94,0.03
1992,9,16,22.29,18.23,20.26,22.18,10.89,28.37,17.48,13.24,79.38,0.57
1992,9,17,21.51,17.37,19.44,21.55,8.44,25.63,17.19,12.57,78.62,0.79
1992,9,18,21.73,17.31,19.52,21.81,9.06,27.44,18.39,12.57,77.81,15.53
1992,9,19,13.65,8.37,11.01,13.76,7.49,17.62,10.13,7.08,72.94,2.52
1992,9,20,14.23,7.44,10.83,14.38,13.46,20.87,7.42,6.53,66.75,0.14
1992,9,21,16.94,13.92,15.44,17.26,7.89,20.36,12.47,10.31,82.5,6.16
1992,9,22,18.3,16.52,17.4,18.4,12.84,22.65,9.81,12.45,89.38,24.38
1992,9,23,7.96,1.6,4.78,8.69,8.27,11.09,2.82,4.39,66.44,0.07
1992,9,24,7.61,1.08,4.35,8.3,15.75,16.01,0.26,4.15,68.88,0
1992,9,25,9.8,3.08,6.44,10.37,17.31,18.53,1.22,4.82,68.56,0.31
1992,9,26,13.49,11.98,12.73,13.77,10.41,19.23,8.8,8.91,91,18.48
1992,9,27,16.08,14.15,15.12,16.11,9.45,21.5,12.05,10.31,88.81,6.09
1992,9,28,13.76,8.67,11.22,13.94,11.86,19.87,8.01,7.08,74.19,0.15
1992,9,29,8.11,2.95,5.53,8.76,4.29,10.48,6.19,4.76,70.31,0.97
1992,9,30,5.64,1.82,3.73,6.37,5.66,8.51,2.85,4.39,77.69,1.7
1992,10,1,7.26,2.27,4.77,7.52,10.48,12.47,1.98,4.52,72.94,0.03
1992,10,2,13.87,8.87,11.37,13.94,13.57,20.73,7.17,7.26,73.62,0
1992,10,3,16.4,11.9,14.15,16.3,9.27,22,12.73,8.91,75.44,0
1992,10,4,8.62,2.3,5.46,8.98,10.55,13.57,3.01,4.64,68.88,0
1992,10,5,4.82,-0.79,2.01,5.41,10.77,11.05,0.26,3.6,71.44,0
1992,10,6,6.83,-0.65,3.09,5.19,13.79,13.74,-0.05,3.66,62.38,0
1992,10,7,9.79,1.72,5.75,8.84,17.95,19.15,1.22,4.33,61.75,0
1992,10,8,11.29,6.31,8.8,11.44,16.25,20.24,3.98,6.1,74.56,0.02
1992,10,9,14.81,13.7,14.26,14.63,10.6,20.51,9.92,10.07,93.06,21.27
1992,10,10,12.09,9.11,10.6,11.94,7.92,16.19,8.27,7.32,83.38,0.33
1992,10,11,10.44,9.34,9.89,10.6,6.44,14.74,8.3,7.45,93.38,5.07
1992,10,12,10.99,6.96,8.98,11.19,8.23,15.58,7.35,6.41,78.56,1.17
1992,10,13,8,0.38,4.19,8.37,8.46,12.65,4.18,4.03,62.44,0.24
1992,10,14,5.87,4.06,4.97,6.31,7.68,9.07,1.39,5.19,88.5,1.71
1992,10,15,12.35,11.7,12.02,12.06,7.78,16.69,8.9,8.73,95.88,5.82
1992,10,16,14.62,11.28,12.95,14.48,14.51,21.87,7.37,8.79,81.75,10.29
1992,10,17,4.94,-0.6,2.17,5.48,5.48,7.55,2.07,3.66,68.44,1.25
1992,10,18,3.86,0.51,2.19,4.42,7.45,7.34,-0.12,4.03,81.12,2.65
1992,10,19,1.77,0.16,0.97,2.45,3.73,3.37,-0.36,3.91,89.31,4.23
1992,10,20,0.8,-3.52,-1.36,1.41,8.3,4.39,-3.92,2.93,75.06,1.55
1992,10,21,4.33,3.17,3.76,4.59,7.1,8.64,1.54,4.82,92.19,2.8
1992,10,22,4.18,0.69,2.44,3.68,9.37,9.73,0.37,3.97,80.25,0.13
1992,10,23,8.05,3.6,5.83,8.12,15.63,16.44,0.8,5.07,75.56,0.29
1992,10,24,9.1,8.19,8.65,9.05,8.45,12.91,4.45,7.02,94,17.97
1992,10,25,2.26,-0.35,0.96,2.67,6.83,4.68,-2.15,3.78,83.88,1.97
1992,10,26,3.55,1.62,2.58,3.79,11.66,8.32,-3.34,4.58,88.69,2.45
1992,10,27,4.47,1.1,2.79,3.98,9.13,9.48,0.34,4.21,80.69,0.28
1992,10,28,4.84,1.19,3.02,4.1,12.28,11.21,-1.07,4.21,78.88,0.34
1992,10,29,4.49,4.12,4.3,4.48,8.64,8.52,-0.13,5.25,95.5,2.27
1992,10,30,2.94,0.27,1.6,3.24,8.57,7.32,-1.25,3.91,84.38,0.23
1992,10,31,0.89,-2.19,-0.65,1.24,10.2,7.6,-2.6,3.23,82.12,0.04
1992,11,1,0.02,-4.05,-2.01,0.42,9.65,5.58,-4.06,2.81,77.62,0.07
1992,11,2,0.8,-0.67,0.07,1.21,6.76,4.79,-1.97,3.72,90.06,16.52
1992,11,3,9.53,7.47,8.5,9.3,10,15.28,5.28,6.53,87.88,7.7
1992,11,4,8.55,7.44,7.99,8.39,6.59,12.62,6.02,6.65,92.75,5.48
1992,11,5,3.16,0.62,1.89,3.33,6.08,6.28,0.21,4.03,84.12,7.44
1992,11,6,1.06,-0.06,0.5,1.37,5.25,3.58,-1.66,3.85,92.44,0.71
1992,11,7,-2.64,-6.45,-4.55,-2.35,5.38,-0.1,-5.49,2.32,77,0.05
1992,11,8,-2.82,-6.83,-4.83,-3.22,5.5,0.3,-5.2,2.26,75.88,0.04
1992,11,9,-1.04,-5.91,-3.47,-1.58,6.83,2.65,-4.18,2.44,70.69,0.14
1992,11,10,2.82,0.21,1.51,2.86,8.98,7.94,-1.05,3.91,83.5,2.73
1992,11,11,5.43,4.53,4.98,5.03,5.08,8.5,3.42,5.31,93.25,5.25
1992,11,12,9.4,7.9,8.65,9.05,12.02,15.05,3.03,7.02,90.69,4.72
1992,11,13,4.59,-0.81,1.89,4.54,13.86,14.55,0.69,3.85,69.56,1.6
1992,11,14,0.08,-3.01,-1.46,0.37,4.84,2.94,-1.89,3.05,80.81,0.55
1992,11,15,-1.6,-3.74,-2.67,-1.2,3.86,0.89,-2.97,2.87,87,1.65
1992,11,16,-1.69,-4.66,-3.17,-1.45,6.06,1.43,-4.63,2.69,81.88,0.47
1992,11,17,-0.45,-1.7,-1.07,-0.91,3.13,1.19,-1.94,3.36,91.62,4.47
1992,11,18,-1.56,-2.9,-2.23,-2.21,7.51,3.19,-4.31,3.05,91.94,0.05
1992,11,19,-1.93,-4.24,-3.09,-2.59,7.94,3.26,-4.67,2.75,87.31,0.02
1992,11,20,-0.95,-4,-2.47,-0.92,9.13,3.79,-5.35,2.81,81.81,0.27
1992,11,21,5.67,4.94,5.3,5.46,8.53,9.11,0.58,5.55,95,4.31
1992,11,22,8.69,8.12,8.4,8.14,6.06,12.22,6.15,6.9,96.06,6.08
1992,11,23,7.24,6.63,6.94,6.93,9.89,11.72,1.83,6.41,95.19,14.79
1992,11,24,4.21,2.62,3.41,4.11,8.82,9.2,0.38,4.64,90.12,3.84
1992,11,25,5.98,5.44,5.71,5.78,6.25,9.27,3.03,5.68,96.12,7.45
1992,11,26,8.94,8.51,8.72,8.53,9.24,13.37,4.12,7.08,96.69,2.29
1992,11,27,3.28,1.63,2.45,3.28,4.63,5.8,1.16,4.33,89.19,0.04
1992,11,28,2.24,1.23,1.74,1.83,5.42,5.55,0.12,4.21,93,0.22
1992,11,29,0.82,-0.24,0.29,0.9,5.51,4.01,-1.49,3.78,91.38,0.31
1992,11,30,1.31,-0.01,0.65,1.43,3.99,3.51,-0.49,3.85,91.06,0.37
1992,12,1,0.7,-0.91,-0.1,0.48,5.41,3.94,-1.49,3.6,89.12,0.13
1992,12,2,-0.56,-2.18,-1.37,-0.47,7.52,3.81,-3.71,3.3,89.31,0.75
1992,12,3,-0.17,-2.01,-1.09,-0.03,3.26,1.33,-1.92,3.36,88,1.46
1992,12,4,-0.63,-3.13,-1.88,-0.52,5.76,2.49,-3.27,3.05,84.44,2.93
1992,12,5,-3.2,-5.53,-4.37,-2.92,6.84,-0.35,-7.2,2.56,85.25,2.08
1992,12,6,-3.36,-6.06,-4.71,-3.3,7.94,0.19,-7.75,2.44,83.06,0.9
1992,12,7,-1.74,-3.74,-2.74,-1.77,4.87,0.9,-3.98,2.93,87.06,2.4
1992,12,8,-5.68,-8.5,-7.09,-6.23,3.83,-4.22,-8.05,1.95,82.19,0.24
1992,12,9,-8.07,-10.67,-9.37,-9.88,7.89,-3.05,-10.94,1.59,84.81,0
1992,12,10,-4.58,-6.27,-5.43,-4.81,9.58,-0.63,-10.21,2.44,89.62,6.78
1992,12,11,-0.3,-1.16,-0.73,-0.45,2.18,0.82,-1.36,3.54,94.19,6.64
1992,12,12,-2.77,-3.68,-3.23,-2.92,6.01,-0.4,-6.41,2.93,95.19,0.58
1992,12,13,-3.34,-4.73,-4.03,-4.9,8.08,1.7,-6.38,2.69,91.94,0.04
